id|nct_id|ctgov_group_code|units|scope|count
52212|NCT00461513|B1|Participants|Overall|187
52213|NCT00461500|B3|Participants|Overall|77
52214|NCT00461500|B2|Participants|Overall|43
52215|NCT00461500|B1|Participants|Overall|34
52216|NCT00461331|B1|Participants|Overall|20
52217|NCT00461305|B3|Participants|Overall|414
52218|NCT00461305|B2|Participants|Overall|65
52219|NCT00461305|B1|Participants|Overall|349
52220|NCT00461292|B4|Participants|Overall|275
52221|NCT00461292|B3|Participants|Overall|92
52222|NCT00461292|B2|Participants|Overall|92
52223|NCT00461292|B1|Participants|Overall|91
52224|NCT00461253|B3|Participants|Overall|25565
52225|NCT00461253|B2|Participants|Overall|20452
52226|NCT00461253|B1|Participants|Overall|5113
52227|NCT00461175|B3|Participants|Overall|61448
52228|NCT00461175|B2|Participants|Overall|18370
52229|NCT00461175|B1|Participants|Overall|43078
52230|NCT00461123|B3|Participants|Overall|50
52231|NCT00461123|B2|Participants|Overall|25
52232|NCT00461123|B1|Participants|Overall|25
52233|NCT00461097|B3|Participants|Overall|55
52234|NCT00461097|B2|Participants|Overall|15
52235|NCT00461097|B1|Participants|Overall|40
52236|NCT00461032|B3|Participants|Overall|1162
52237|NCT00461032|B2|Participants|Overall|580
52238|NCT00461032|B1|Participants|Overall|582
52239|NCT00460993|B3|Participants|Overall|31
52240|NCT00460993|B2|Participants|Overall|17
52241|NCT00460993|B1|Participants|Overall|14
52242|NCT00460811|B6|Participants|Overall|420
52243|NCT00460811|B5|Participants|Overall|85
52244|NCT00460811|B4|Participants|Overall|89
52245|NCT00460811|B3|Participants|Overall|85
52246|NCT00460811|B2|Participants|Overall|82
52247|NCT00460811|B1|Participants|Overall|79
52248|NCT00460798|B1|Participants|Overall|418
52249|NCT00459537|B3|Participants|Overall|1029
52250|NCT00459537|B2|Participants|Overall|522
52251|NCT00459537|B1|Participants|Overall|507
52252|NCT00460746|B1|Participants|Overall|10
52253|NCT00460655|B3|Participants|Overall|120
52254|NCT00460655|B2|Participants|Overall|62
52255|NCT00460655|B1|Participants|Overall|58
52256|NCT00460603|B13|Participants|Overall|187
52257|NCT00460603|B12|Participants|Overall|41
52258|NCT00460603|B11|Participants|Overall|43
52259|NCT00460603|B10|Participants|Overall|42
52260|NCT00460603|B9|Participants|Overall|18
52261|NCT00460603|B8|Participants|Overall|3
52262|NCT00460603|B7|Participants|Overall|6
52263|NCT00460603|B6|Participants|Overall|4
52264|NCT00460603|B5|Participants|Overall|6
52265|NCT00460603|B4|Participants|Overall|8
52266|NCT00460603|B3|Participants|Overall|4
52267|NCT00460603|B2|Participants|Overall|6
52268|NCT00460603|B1|Participants|Overall|6
52269|NCT00460577|B3|Participants|Overall|60
52270|NCT00460577|B2|Participants|Overall|30
52271|NCT00460577|B1|Participants|Overall|30
52272|NCT00460564|B5|Participants|Overall|109
52273|NCT00460564|B4|Participants|Overall|11
52274|NCT00460564|B3|Participants|Overall|21
52275|NCT00460564|B2|Participants|Overall|26
52276|NCT00460564|B1|Participants|Overall|51
52277|NCT00460551|B1|Participants|Overall|13
52278|NCT00460525|B3|Participants|Overall|400
52279|NCT00460525|B2|Participants|Overall|199
52280|NCT00460525|B1|Participants|Overall|201
52281|NCT00460421|B4|Participants|Overall|27
52282|NCT00460421|B3|Participants|Overall|9
52283|NCT00460421|B2|Participants|Overall|9
52284|NCT00460421|B1|Participants|Overall|9
52285|NCT00460408|B5|Participants|Overall|501
52286|NCT00460408|B4|Participants|Overall|7
52287|NCT00460408|B3|Participants|Overall|75
52288|NCT00460408|B2|Participants|Overall|16
52289|NCT00460408|B1|Participants|Overall|403
52290|NCT00460265|B3|Participants|Overall|657
52291|NCT00460265|B2|Participants|Overall|330
52292|NCT00460265|B1|Participants|Overall|327
52293|NCT00460031|B1|Participants|Overall|34
52294|NCT00459979|B1|Participants|Overall|30
52295|NCT00459953|B3|Participants|Overall|141
52296|NCT00459953|B2|Participants|Overall|70
52297|NCT00459953|B1|Participants|Overall|71
52298|NCT00459875|B1|Participants|Overall|24
52299|NCT00459862|B1|Participants|Overall|34
52300|NCT00459368|B3|Participants|Overall|2698
52301|NCT00459368|B2|Participants|Overall|1363
52302|NCT00459368|B1|Participants|Overall|1335
52303|NCT00459355|B3|Participants|Overall|216
52304|NCT00459355|B2|Participants|Overall|96
52305|NCT00459355|B1|Participants|Overall|120
52306|NCT00459342|B1|Participants|Overall|35
52307|NCT00459316|B5|Participants|Overall|378
52308|NCT00459316|B4|Participants|Overall|59
52309|NCT00459316|B3|Participants|Overall|39
52310|NCT00459316|B2|Participants|Overall|153
52311|NCT00459316|B1|Participants|Overall|127
52312|NCT00459303|B1|Participants|Overall|20
52313|NCT00459290|B1|Participants|Overall|22
52314|NCT00459186|B1|Participants|Overall|18
52315|NCT00459134|B3|Participants|Overall|186
52316|NCT00459134|B2|Participants|Overall|92
52317|NCT00459134|B1|Participants|Overall|94
52318|NCT00459121|B1|Participants|Overall|2
52319|NCT00459108|B1|Participants|Overall|25
52320|NCT00459056|B3|Participants|Overall|25
52321|NCT00459056|B2|Participants|Overall|15
52322|NCT00459056|B1|Participants|Overall|10
52323|NCT00459043|B3|Participants|Overall|29
52324|NCT00459043|B2|Participants|Overall|15
52325|NCT00459043|B1|Participants|Overall|14
52326|NCT00458952|B3|Participants|Overall|21
52327|NCT00458952|B2|Participants|Overall|14
52328|NCT00458952|B1|Participants|Overall|7
52329|NCT00458822|B1|Participants|Overall|40
52330|NCT00458705|B1|Participants|Overall|45
52331|NCT00458536|B1|Participants|Overall|19
52332|NCT00458406|B3|Participants|Overall|56
52333|NCT00458406|B2|Participants|Overall|13
52334|NCT00458406|B1|Participants|Overall|43
52335|NCT00458302|B3|Participants|Overall|256
52336|NCT00458302|B2|Participants|Overall|127
52337|NCT00458302|B1|Participants|Overall|129
52338|NCT00458237|B4|Participants|Overall|11
52339|NCT00458237|B3|Participants|Overall|5
52340|NCT00458237|B2|Participants|Overall|3
52341|NCT00458237|B1|Participants|Overall|3
52342|NCT00458211|B1|Participants|Overall|40
52343|NCT00457977|B3|Participants|Overall|181
52344|NCT00457977|B2|Participants|Overall|91
52345|NCT00457977|B1|Participants|Overall|90
52346|NCT00457951|B4|Participants|Overall|151
52347|NCT00457951|B3|Participants|Overall|72
52348|NCT00457951|B2|Participants|Overall|66
52349|NCT00457951|B1|Participants|Overall|13
52350|NCT00457821|B9|Participants|Overall|39
52351|NCT00457821|B8|Participants|Overall|4
52352|NCT00457821|B7|Participants|Overall|7
52353|NCT00457821|B6|Participants|Overall|8
52354|NCT00457821|B5|Participants|Overall|4
52355|NCT00457821|B4|Participants|Overall|4
52356|NCT00457821|B3|Participants|Overall|4
52357|NCT00457821|B2|Participants|Overall|4
52358|NCT00457821|B1|Participants|Overall|4
52359|NCT00457795|B1|Participants|Overall|15
52360|NCT00457743|B4|Participants|Overall|36
52361|NCT00457743|B3|Participants|Overall|3
52362|NCT00457743|B2|Participants|Overall|30
52363|NCT00457743|B1|Participants|Overall|3
52364|NCT00457730|B3|Participants|Overall|38
52365|NCT00457730|B2|Participants|Overall|20
52366|NCT00457730|B1|Participants|Overall|18
52367|NCT00457691|B3|Participants|Overall|768
52368|NCT00457691|B2|Participants|Overall|382
52369|NCT00457691|B1|Participants|Overall|386
52370|NCT00457418|B1|Participants|Overall|32
52371|NCT00457392|B3|Participants|Overall|960
52372|NCT00457392|B2|Participants|Overall|480
52373|NCT00457392|B1|Participants|Overall|480
52374|NCT00457301|B3|Participants|Overall|213
52375|NCT00457301|B2|Participants|Overall|108
52376|NCT00457301|B1|Participants|Overall|105
52377|NCT00457249|B3|Participants|Overall|1561
52378|NCT00457249|B2|Participants|Overall|391
52379|NCT00457249|B1|Participants|Overall|1170
52380|NCT00457197|B3|Participants|Overall|88
52381|NCT00457197|B2|Participants|Overall|44
52382|NCT00457197|B1|Participants|Overall|44
52383|NCT00457015|B3|Participants|Overall|96
52384|NCT00457015|B2|Participants|Overall|48
52385|NCT00457015|B1|Participants|Overall|48
52386|NCT00457002|B3|Participants|Overall|6528
52387|NCT00457002|B2|Participants|Overall|3273
52388|NCT00457002|B1|Participants|Overall|3255
52389|NCT00456989|B1|Participants|Overall|39
52390|NCT00456846|B3|Participants|Overall|123
52391|NCT00456846|B2|Participants|Overall|76
52392|NCT00456846|B1|Participants|Overall|47
52393|NCT00456807|B3|Participants|Overall|100
52394|NCT00456807|B2|Participants|Overall|47
52395|NCT00456807|B1|Participants|Overall|53
52396|NCT00456755|B3|Participants|Overall|126
52397|NCT00456755|B2|Participants|Overall|63
52398|NCT00456755|B1|Participants|Overall|63
52399|NCT00456625|B1|Participants|Overall|76
52400|NCT00456612|B1|Participants|Overall|4
52401|NCT00456599|B1|Participants|Overall|68
52402|NCT00456547|B3|Participants|Overall|24
52403|NCT00456547|B2|Participants|Overall|12
52404|NCT00456547|B1|Participants|Overall|12
52405|NCT00456521|B3|Participants|Overall|793
52406|NCT00456521|B2|Participants|Overall|202
52407|NCT00456521|B1|Participants|Overall|591
52408|NCT00456508|B1|Participants|Overall|147
52409|NCT00456495|B1|Participants|Overall|5
52410|NCT00456261|B3|Participants|Overall|110
52411|NCT00456261|B2|Participants|Overall|55
52412|NCT00456261|B1|Participants|Overall|55
52413|NCT00455975|B3|Participants|Overall|119
52414|NCT00455975|B2|Participants|Overall|61
52415|NCT00455975|B1|Participants|Overall|58
52416|NCT00455858|B1|Participants|Overall|87
52417|NCT00455702|B3|Participants|Overall|38
52418|NCT00455702|B2|Participants|Overall|19
52419|NCT00455702|B1|Participants|Overall|19
52420|NCT00455663|B4|Participants|Overall|95
52421|NCT00455663|B3|Participants|Overall|29
52422|NCT00455663|B2|Participants|Overall|32
52423|NCT00455663|B1|Participants|Overall|34
52424|NCT00455533|B3|Participants|Overall|295
52425|NCT00455533|B2|Participants|Overall|147
52426|NCT00455533|B1|Participants|Overall|148
52427|NCT00455520|B3|Participants|Overall|389
52428|NCT00455520|B2|Participants|Overall|193
52429|NCT00455520|B1|Participants|Overall|196
52430|NCT00455455|B1|Participants|Overall|50
52431|NCT00455429|B5|Participants|Overall|84
52432|NCT00455429|B4|Participants|Overall|34
52433|NCT00455429|B3|Participants|Overall|17
52434|NCT00455429|B2|Participants|Overall|15
52435|NCT00455429|B1|Participants|Overall|18
52436|NCT00455195|B3|Participants|Overall|86
52437|NCT00455195|B2|Participants|Overall|26
52438|NCT00455195|B1|Participants|Overall|60
52439|NCT00455013|B4|Participants|Overall|89
52440|NCT00455013|B3|Participants|Overall|30
52441|NCT00455013|B2|Participants|Overall|26
52442|NCT00455013|B1|Participants|Overall|33
52443|NCT00454987|B4|Participants|Overall|386
52444|NCT00454987|B3|Participants|Overall|74
52445|NCT00454987|B2|Participants|Overall|77
52446|NCT00454987|B1|Participants|Overall|235
52447|NCT00454857|B1|Participants|Overall|326
52448|NCT00454818|B9|Participants|Overall|51
52449|NCT00454818|B8|Participants|Overall|14
52450|NCT00454818|B7|Participants|Overall|9
52451|NCT00454818|B6|Participants|Overall|8
52452|NCT00454818|B5|Participants|Overall|8
52453|NCT00454818|B4|Participants|Overall|3
52454|NCT00454818|B3|Participants|Overall|3
52455|NCT00454818|B2|Participants|Overall|3
52456|NCT00454818|B1|Participants|Overall|3
52457|NCT00454805|B3|Participants|Overall|62
52458|NCT00454805|B2|Participants|Overall|31
52459|NCT00454805|B1|Participants|Overall|31
52460|NCT00454779|B3|Participants|Overall|113
52461|NCT00454779|B2|Participants|Overall|57
52462|NCT00454779|B1|Participants|Overall|56
52463|NCT00454649|B11|Participants|Overall|98
52464|NCT00454649|B10|Participants|Overall|6
52465|NCT00454649|B9|Participants|Overall|21
52466|NCT00454649|B8|Participants|Overall|19
52467|NCT00454649|B7|Participants|Overall|9
52468|NCT00454649|B6|Participants|Overall|7
52469|NCT00454649|B5|Participants|Overall|1
52470|NCT00454649|B4|Participants|Overall|7
52471|NCT00454649|B3|Participants|Overall|20
52472|NCT00454649|B2|Participants|Overall|5
52473|NCT00454649|B1|Participants|Overall|3
52474|NCT00454636|B5|Participants|Overall|158
52475|NCT00454636|B4|Participants|Overall|58
52476|NCT00454636|B3|Participants|Overall|27
52477|NCT00454636|B2|Participants|Overall|32
52478|NCT00454636|B1|Participants|Overall|41
52479|NCT00454584|B4|Participants|Overall|903
52480|NCT00454584|B3|Participants|Overall|347
52481|NCT00454584|B2|Participants|Overall|209
52482|NCT00454584|B1|Participants|Overall|347
52483|NCT00454571|B3|Participants|Overall|37
52484|NCT00454571|B2|Participants|Overall|19
52485|NCT00454571|B1|Participants|Overall|18
52486|NCT00454532|B5|Participants|Overall|27
52487|NCT00454532|B4|Participants|Overall|7
52488|NCT00454532|B3|Participants|Overall|3
52489|NCT00454532|B2|Participants|Overall|6
52490|NCT00454532|B1|Participants|Overall|11
52491|NCT00454363|B3|Participants|Overall|51
52492|NCT00454363|B2|Participants|Overall|31
52493|NCT00454363|B1|Participants|Overall|20
52494|NCT00454246|B4|Participants|Overall|104
52495|NCT00454246|B3|Participants|Overall|9
52496|NCT00454246|B2|Participants|Overall|26
52497|NCT00454246|B1|Participants|Overall|69
52498|NCT00454207|B3|Participants|Overall|44
52499|NCT00454207|B2|Participants|Overall|23
52500|NCT00454207|B1|Participants|Overall|21
52501|NCT00454181|B3|Participants|Overall|59
52502|NCT00454181|B2|Participants|Overall|14
52503|NCT00454181|B1|Participants|Overall|45
52504|NCT00454142|B1|Participants|Overall|33
52505|NCT00454116|B4|Participants|Overall|106
52506|NCT00454116|B3|Participants|Overall|35
52507|NCT00454116|B2|Participants|Overall|36
52508|NCT00454116|B1|Participants|Overall|35
52509|NCT00454051|B3|Participants|Overall|31
52510|NCT00454051|B2|Participants|Overall|11
52511|NCT00454051|B1|Participants|Overall|20
52512|NCT00453999|B4|Participants|Overall|137
52513|NCT00453999|B3|Participants|Overall|46
52514|NCT00453999|B2|Participants|Overall|46
52515|NCT00453999|B1|Participants|Overall|45
52516|NCT00453986|B6|Participants|Overall|1352
52517|NCT00453986|B5|Participants|Overall|105
52518|NCT00453986|B4|Participants|Overall|312
52519|NCT00453986|B3|Participants|Overall|313
52520|NCT00453986|B2|Participants|Overall|311
52521|NCT00453986|B1|Participants|Overall|311
52522|NCT00453973|B3|Participants|Overall|114
52523|NCT00453973|B2|Participants|Overall|63
52524|NCT00453973|B1|Participants|Overall|51
52525|NCT00453362|B1|Participants|Overall|74
52526|NCT00453349|B3|Participants|Overall|460
52527|NCT00453349|B2|Participants|Overall|232
52528|NCT00453349|B1|Participants|Overall|228
52529|NCT00453336|B1|Participants|Overall|45
52530|NCT00453310|B1|Participants|Overall|10
52531|NCT00453206|B1|Participants|Overall|66
52532|NCT00453193|B1|Participants|Overall|24
52533|NCT00453154|B4|Participants|Overall|97
52534|NCT00453154|B3|Participants|Overall|41
52535|NCT00453154|B2|Participants|Overall|44
52536|NCT00453154|B1|Participants|Overall|12
52537|NCT00453102|B1|Participants|Overall|16
52538|NCT00453063|B3|Participants|Overall|426
52539|NCT00453063|B2|Participants|Overall|215
52540|NCT00453063|B1|Participants|Overall|211
52541|NCT00452868|B1|Participants|Overall|13
52542|NCT00452790|B3|Participants|Overall|709
52543|NCT00452790|B2|Participants|Overall|355
52544|NCT00452790|B1|Participants|Overall|354
52545|NCT00452699|B3|Participants|Overall|621
52546|NCT00452699|B2|Participants|Overall|315
52547|NCT00452699|B1|Participants|Overall|306
52548|NCT00452673|B5|Participants|Overall|52
52549|NCT00452673|B4|Participants|Overall|30
52550|NCT00452673|B3|Participants|Overall|6
52551|NCT00452673|B2|Participants|Overall|9
52552|NCT00452673|B1|Participants|Overall|7
52553|NCT00452543|B3|Participants|Overall|23
52554|NCT00452543|B2|Participants|Overall|11
52555|NCT00452543|B1|Participants|Overall|12
52556|NCT00452530|B3|Participants|Overall|3057
52557|NCT00452530|B2|Participants|Overall|1529
52558|NCT00452530|B1|Participants|Overall|1528
52559|NCT00452452|B4|Participants|Overall|355
52560|NCT00452452|B3|Participants|Overall|153
52561|NCT00452452|B2|Participants|Overall|112
52562|NCT00452452|B1|Participants|Overall|90
52563|NCT00452426|B3|Participants|Overall|1000
52564|NCT00452426|B2|Participants|Overall|504
52565|NCT00452426|B1|Participants|Overall|496
52566|NCT00452400|B6|Participants|Overall|405
52567|NCT00452400|B5|Participants|Overall|79
52568|NCT00452400|B4|Participants|Overall|86
52569|NCT00452400|B3|Participants|Overall|80
52570|NCT00452400|B2|Participants|Overall|81
52571|NCT00452400|B1|Participants|Overall|79
52572|NCT00452387|B1|Participants|Overall|22
52573|NCT00452374|B1|Participants|Overall|48
52574|NCT00452361|B3|Participants|Overall|31
52575|NCT00452361|B2|Participants|Overall|10
52576|NCT00452361|B1|Participants|Overall|21
52577|NCT00452348|B3|Participants|Overall|628
52578|NCT00452348|B2|Participants|Overall|318
52579|NCT00452348|B1|Participants|Overall|310
52580|NCT00452335|B4|Participants|Overall|124
52581|NCT00452335|B3|Participants|Overall|32
52582|NCT00452335|B2|Participants|Overall|65
52583|NCT00452335|B1|Participants|Overall|27
52584|NCT00452114|B3|Participants|Overall|28
52585|NCT00452114|B2|Participants|Overall|13
52586|NCT00452114|B1|Participants|Overall|15
52587|NCT00451958|B5|Participants|Overall|385
52588|NCT00451958|B4|Participants|Overall|65
52589|NCT00451958|B3|Participants|Overall|69
52590|NCT00451958|B2|Participants|Overall|126
52591|NCT00451958|B1|Participants|Overall|125
52592|NCT00451906|B1|Participants|Overall|2172
52593|NCT00451698|B3|Participants|Overall|9
52594|NCT00451698|B2|Participants|Overall|6
52595|NCT00451698|B1|Participants|Overall|3
52596|NCT00451451|B5|Participants|Overall|1417
52597|NCT00451451|B4|Participants|Overall|350
52598|NCT00451451|B3|Participants|Overall|345
